dataset,tau,model,metric,mean,std
644_fri_c4_250_25,.9,DecisionTree,coverage,0.04400000000000002,0.05122499389946279
644_fri_c4_250_25,.9,LinearQuantile,coverage,0.42400000000000004,0.05851495535331118
644_fri_c4_250_25,.9,SQR,complexity,13.6,1.4966629547095764
644_fri_c4_250_25,.9,DecisionTree,complexity,14.2,12.432216214336043
644_fri_c4_250_25,.9,LinearQuantile,complexity,25.0,0.0
645_fri_c3_500_50,.9,SQR,losses,0.009018027592789756,0.0023914776324763234
645_fri_c3_500_50,.9,LightGBM,losses,0.01660127624308836,0.0018506772170938275
645_fri_c3_500_50,.9,DecisionTree,losses,0.01577163202807417,0.0012265454721368434
645_fri_c3_500_50,.9,LinearQuantile,losses,0.06152353971983958,0.008436712793151536
645_fri_c3_500_50,.9,SQR,coverage,0.028000000000000025,0.018330302779823376
645_fri_c3_500_50,.9,LightGBM,coverage,0.030000000000000027,0.016733200530681523
645_fri_c3_500_50,.9,DecisionTree,coverage,0.08800000000000001,0.06910861017268399
645_fri_c3_500_50,.9,LinearQuantile,coverage,0.484,0.04841487374764082
645_fri_c3_500_50,.9,SQR,complexity,10.4,1.0198039027185568
645_fri_c3_500_50,.9,DecisionTree,complexity,41.8,21.301643129110957
645_fri_c3_500_50,.9,LinearQuantile,complexity,50.0,0.0
646_fri_c3_500_10,.9,SQR,losses,0.007896664507875954,0.001621162788006201
646_fri_c3_500_10,.9,LightGBM,losses,0.017580639697770243,0.002010707016657394
646_fri_c3_500_10,.9,DecisionTree,losses,0.017436828861387803,0.002021006886399695
646_fri_c3_500_10,.9,LinearQuantile,losses,0.06114586177408843,0.004694962059310948
646_fri_c3_500_10,.9,SQR,coverage,0.02400000000000002,0.018547236990991426
646_fri_c3_500_10,.9,LightGBM,coverage,0.03200000000000001,0.028565713714171413
646_fri_c3_500_10,.9,DecisionTree,coverage,0.08200000000000003,0.03919183588453084
646_fri_c3_500_10,.9,LinearQuantile,coverage,0.41600000000000004,0.03929376540877701
646_fri_c3_500_10,.9,SQR,complexity,11.6,1.624807680927192
646_fri_c3_500_10,.9,DecisionTree,complexity,38.6,24.046621384302618
646_fri_c3_500_10,.9,LinearQuantile,complexity,10.0,0.0
647_fri_c1_250_10,.9,SQR,losses,0.0058435149321616284,0.0012280274194259883
647_fri_c1_250_10,.9,LightGBM,losses,0.023668324960900756,0.0022447626787447474
647_fri_c1_250_10,.9,DecisionTree,losses,0.020904702057378644,0.0045124399008308145
647_fri_c1_250_10,.9,LinearQuantile,losses,0.08062759042353149,0.0060914099639978805
647_fri_c1_250_10,.9,SQR,coverage,0.019999999999999997,0.02529822128134704
647_fri_c1_250_10,.9,LightGBM,coverage,0.016000000000000014,0.014966629547095779
647_fri_c1_250_10,.9,DecisionTree,coverage,0.06400000000000003,0.061188234163113434
647_fri_c1_250_10,.9,LinearQuantile,coverage,0.44399999999999995,0.0463033476111609
647_fri_c1_250_10,.9,SQR,complexity,14.6,1.0198039027185568
647_fri_c1_250_10,.9,DecisionTree,complexity,21.4,10.613199329137279
647_fri_c1_250_10,.9,LinearQuantile,complexity,10.0,0.0
648_fri_c1_250_50,.9,SQR,losses,0.007369486618796326,0.0023079863811839366
648_fri_c1_250_50,.9,LightGBM,losses,0.027189537555520494,0.0020910289791448884
648_fri_c1_250_50,.9,DecisionTree,losses,0.022926411759789773,0.0022297876283977427
648_fri_c1_250_50,.9,LinearQuantile,losses,0.10785930230018077,0.011526025132022394
648_fri_c1_250_50,.9,SQR,coverage,0.06000000000000001,0.01788854381999831
648_fri_c1_250_50,.9,LightGBM,coverage,0.059999999999999984,0.028284271247461912
648_fri_c1_250_50,.9,DecisionTree,coverage,0.06000000000000001,0.0715541752799933
648_fri_c1_250_50,.9,LinearQuantile,coverage,0.5,0.05059644256269409
648_fri_c1_250_50,.9,SQR,complexity,14.2,2.2271057451320084
648_fri_c1_250_50,.9,DecisionTree,complexity,13.4,11.412274094149685
648_fri_c1_250_50,.9,LinearQuantile,complexity,50.0,0.0
649_fri_c0_500_5,.9,SQR,losses,0.009986822942299339,0.0025122831630714306
649_fri_c0_500_5,.9,LightGBM,losses,0.019803489517732354,0.002000728908039788
649_fri_c0_500_5,.9,DecisionTree,losses,0.01862511714229559,0.0017225933055945502
649_fri_c0_500_5,.9,LinearQuantile,losses,0.03399867488081018,0.0031413786990132143
649_fri_c0_500_5,.9,SQR,coverage,0.05800000000000003,0.03429285639896448
649_fri_c0_500_5,.9,LightGBM,coverage,0.03800000000000001,0.041182520563948
649_fri_c0_500_5,.9,DecisionTree,coverage,0.06400000000000003,0.027276363393971707
649_fri_c0_500_5,.9,LinearQuantile,coverage,0.43000000000000005,0.0384707681233427
649_fri_c0_500_5,.9,SQR,complexity,10.6,2.8705400188814645
649_fri_c0_500_5,.9,DecisionTree,complexity,43.0,21.166010488516726
649_fri_c0_500_5,.9,LinearQuantile,complexity,5.0,0.0
650_fri_c0_500_50,.9,SQR,losses,0.009466495212675532,0.002319486455910232
650_fri_c0_500_50,.9,LightGBM,losses,0.023893892380255792,0.001715148932088999
650_fri_c0_500_50,.9,DecisionTree,losses,0.021702111301307486,0.002461165088926471
650_fri_c0_500_50,.9,LinearQuantile,losses,0.04516979180531554,0.003397724860769867
650_fri_c0_500_50,.9,SQR,coverage,0.026000000000000023,0.028705400188814675
650_fri_c0_500_50,.9,LightGBM,coverage,0.02200000000000002,0.02638181191654586
650_fri_c0_500_50,.9,DecisionTree,coverage,0.04600000000000002,0.03072458299147442
650_fri_c0_500_50,.9,LinearQuantile,coverage,0.45999999999999996,0.030331501776206197
650_fri_c0_500_50,.9,SQR,complexity,12.0,2.898275349237888
650_fri_c0_500_50,.9,DecisionTree,complexity,21.0,6.06630035524124
650_fri_c0_500_50,.9,LinearQuantile,complexity,50.0,0.0
651_fri_c0_100_25,.9,SQR,losses,0.01346435420169639,0.0024665217840815256
651_fri_c0_100_25,.9,LightGBM,losses,0.03399305413098635,0.004948762809504918
651_fri_c0_100_25,.9,DecisionTree,losses,0.033081314824506845,0.003959599450808724
651_fri_c0_100_25,.9,LinearQuantile,losses,0.08615541161858531,0.014937368469770168
651_fri_c0_100_25,.9,SQR,coverage,0.039999999999999994,0.058309518948453015
651_fri_c0_100_25,.9,LightGBM,coverage,0.049999999999999975,0.031622776601683784
651_fri_c0_100_25,.9,DecisionTree,coverage,0.039999999999999966,0.037416573867739396
651_fri_c0_100_25,.9,LinearQuantile,coverage,0.51,0.0969535971483266
651_fri_c0_100_25,.9,SQR,complexity,10.4,1.0198039027185568
651_fri_c0_100_25,.9,DecisionTree,complexity,3.8,3.7094473981982814
651_fri_c0_100_25,.9,LinearQuantile,complexity,25.0,0.0
653_fri_c0_250_25,.9,SQR,losses,0.012002897503427205,0.0033560588573624374
653_fri_c0_250_25,.9,LightGBM,losses,0.02582699075817017,0.0035644487285788587
653_fri_c0_250_25,.9,DecisionTree,losses,0.024443287408363237,0.0020258010147433834
653_fri_c0_250_25,.9,LinearQuantile,losses,0.04924094311421642,0.0054892911396491285
653_fri_c0_250_25,.9,SQR,coverage,0.05600000000000001,0.03440930106817049
653_fri_c0_250_25,.9,LightGBM,coverage,0.020000000000000018,0.012649110640673528
653_fri_c0_250_25,.9,DecisionTree,coverage,0.04800000000000002,0.03709447398198282
653_fri_c0_250_25,.9,LinearQuantile,coverage,0.48,0.08000000000000002
653_fri_c0_250_25,.9,SQR,complexity,10.6,1.624807680927192
653_fri_c0_250_25,.9,DecisionTree,complexity,13.4,11.412274094149685
653_fri_c0_250_25,.9,LinearQuantile,complexity,25.0,0.0
654_fri_c0_500_10,.9,SQR,losses,0.011049482808078165,0.0014448094209148193
654_fri_c0_500_10,.9,LightGBM,losses,0.021565808270522423,0.0019667285060479592
654_fri_c0_500_10,.9,DecisionTree,losses,0.02138414036534243,0.0007413259535393679
654_fri_c0_500_10,.9,LinearQuantile,losses,0.042513195123168895,0.004536242849952166
654_fri_c0_500_10,.9,SQR,coverage,0.028000000000000025,0.011661903789690611
654_fri_c0_500_10,.9,LightGBM,coverage,0.026000000000000023,0.012000000000000009
654_fri_c0_500_10,.9,DecisionTree,coverage,0.03600000000000003,0.022449944320643667
654_fri_c0_500_10,.9,LinearQuantile,coverage,0.43000000000000005,0.040496913462633184
654_fri_c0_500_10,.9,SQR,complexity,9.0,0.6324555320336759
654_fri_c0_500_10,.9,DecisionTree,complexity,17.8,6.6452990903344595
654_fri_c0_500_10,.9,LinearQuantile,complexity,10.0,0.0
656_fri_c1_100_5,.9,SQR,losses,0.02214089330665295,0.00625827926323375
656_fri_c1_100_5,.9,LightGBM,losses,0.02859967638958566,0.00615463460217916
656_fri_c1_100_5,.9,DecisionTree,losses,0.024092305873318974,0.0024526256199940174
656_fri_c1_100_5,.9,LinearQuantile,losses,0.09098353316301844,0.02796324161020438
656_fri_c1_100_5,.9,SQR,coverage,0.16999999999999998,0.07483314773547885
656_fri_c1_100_5,.9,LightGBM,coverage,0.039999999999999994,0.04898979485566355
656_fri_c1_100_5,.9,DecisionTree,coverage,0.07999999999999999,0.024494897427831775
656_fri_c1_100_5,.9,LinearQuantile,coverage,0.47000000000000003,0.14352700094407325
656_fri_c1_100_5,.9,SQR,complexity,12.0,0.8944271909999159
656_fri_c1_100_5,.9,DecisionTree,complexity,13.0,10.276186062932103
656_fri_c1_100_5,.9,LinearQuantile,complexity,5.0,0.0
657_fri_c2_250_10,.9,SQR,losses,0.012320318390392384,0.004245598986416216
657_fri_c2_250_10,.9,LightGBM,losses,0.02635446015744335,0.0021920683133764365
657_fri_c2_250_10,.9,DecisionTree,losses,0.02342253166029897,0.004914205958008906
657_fri_c2_250_10,.9,LinearQuantile,losses,0.08565795650427749,0.0007084178066034641
657_fri_c2_250_10,.9,SQR,coverage,0.03200000000000001,0.027129319932501072
657_fri_c2_250_10,.9,LightGBM,coverage,0.040000000000000036,0.028284271247461926
657_fri_c2_250_10,.9,DecisionTree,coverage,0.084,0.03440930106817049
657_fri_c2_250_10,.9,LinearQuantile,coverage,0.4600000000000001,0.05796550698475777
657_fri_c2_250_10,.9,SQR,complexity,13.8,3.9698866482558417
657_fri_c2_250_10,.9,DecisionTree,complexity,32.2,25.63123094976127
657_fri_c2_250_10,.9,LinearQuantile,complexity,10.0,0.0
658_fri_c3_250_25,.9,SQR,losses,0.007531280176245286,0.0008704865575982388
658_fri_c3_250_25,.9,LightGBM,losses,0.020302832315367038,0.003806639200308543
658_fri_c3_250_25,.9,DecisionTree,losses,0.017886123174864255,0.003659437578374871
658_fri_c3_250_25,.9,LinearQuantile,losses,0.06963833654843547,0.009485446232245552
658_fri_c3_250_25,.9,SQR,coverage,0.052000000000000005,0.020396078054371162
658_fri_c3_250_25,.9,LightGBM,coverage,0.040000000000000015,0.035777087639996624
658_fri_c3_250_25,.9,DecisionTree,coverage,0.05600000000000003,0.032
658_fri_c3_250_25,.9,LinearQuantile,coverage,0.45200000000000007,0.053065996645686404
658_fri_c3_250_25,.9,SQR,complexity,11.2,1.16619037896906
658_fri_c3_250_25,.9,DecisionTree,complexity,10.2,2.4
658_fri_c3_250_25,.9,LinearQuantile,complexity,25.0,0.0
659_sleuth_ex1714,.9,SQR,losses,0.023843875717405278,0.014059401094313572
659_sleuth_ex1714,.9,LightGBM,losses,0.032953654777631,0.014791072114032003
659_sleuth_ex1714,.9,DecisionTree,losses,0.026326222278137728,0.014129256633413294
659_sleuth_ex1714,.9,LinearQuantile,losses,0.020190371003406274,0.0063491645757143885
659_sleuth_ex1714,.9,SQR,coverage,0.046666666666666703,0.04354648431614534
659_sleuth_ex1714,.9,LightGBM,coverage,0.06444444444444446,0.04354648431614534
659_sleuth_ex1714,.9,DecisionTree,coverage,0.1444444444444445,0.14555131461166945
659_sleuth_ex1714,.9,LinearQuantile,coverage,0.09111111111111114,0.08146801235477048
659_sleuth_ex1714,.9,SQR,complexity,10.2,2.315167380558045
659_sleuth_ex1714,.9,DecisionTree,complexity,7.0,5.932958789676531
659_sleuth_ex1714,.9,LinearQuantile,complexity,7.0,0.0
663_rabe_266,.9,SQR,losses,0.005242775155458493,0.0012897165340620272
663_rabe_266,.9,LightGBM,losses,0.02245633337137099,0.002848462654145312
663_rabe_266,.9,DecisionTree,losses,0.022701208981001725,0.003192327780016189
663_rabe_266,.9,LinearQuantile,losses,0.005190107988055933,0.0009522752282186719
663_rabe_266,.9,SQR,coverage,0.07166666666666666,0.043333333333333356
663_rabe_266,.9,LightGBM,coverage,0.06166666666666667,0.02915475947422654
663_rabe_266,.9,DecisionTree,coverage,0.08000000000000003,0.037118429085533526
663_rabe_266,.9,LinearQuantile,coverage,0.06500000000000002,0.026562295750848723
663_rabe_266,.9,SQR,complexity,12.8,1.8330302779823358
663_rabe_266,.9,DecisionTree,complexity,9.8,6.6452990903344595
663_rabe_266,.9,LinearQuantile,complexity,11.0,0.0
665_sleuth_case2002,.9,SQR,losses,inf,nan
665_sleuth_case2002,.9,LightGBM,losses,0.03861346880585688,0.004977994802529205
665_sleuth_case2002,.9,DecisionTree,losses,0.034644955300127706,0.005262608775725721
665_sleuth_case2002,.9,LinearQuantile,losses,0.0430208717157127,0.007951604773578575
665_sleuth_case2002,.9,SQR,coverage,0.060919540229885036,0.05748045903460046
665_sleuth_case2002,.9,LightGBM,coverage,0.040459770114942506,0.035438106983987375
665_sleuth_case2002,.9,DecisionTree,coverage,0.04735632183908045,0.03627816376014504
665_sleuth_case2002,.9,LinearQuantile,coverage,0.04137931034482758,0.025349974716487773
665_sleuth_case2002,.9,SQR,complexity,5.8,1.7204650534085253
665_sleuth_case2002,.9,DecisionTree,complexity,11.4,7.310266752998826
665_sleuth_case2002,.9,LinearQuantile,complexity,10.0,0.0
666_rmftsa_ladata,.9,SQR,losses,0.014969458294517337,0.0018019604532612998
666_rmftsa_ladata,.9,LightGBM,losses,0.014327415746665286,0.0019349509386409785
666_rmftsa_ladata,.9,DecisionTree,losses,0.014291504913941846,0.0009043869116555126
666_rmftsa_ladata,.9,LinearQuantile,losses,0.015086552960256072,0.0019539012824110716
666_rmftsa_ladata,.9,SQR,coverage,0.04202290817317025,0.027753248095868842
666_rmftsa_ladata,.9,LightGBM,coverage,0.021292952824694233,0.01821342710125044
666_rmftsa_ladata,.9,DecisionTree,coverage,0.06134731120170844,0.04021845234923742
666_rmftsa_ladata,.9,LinearQuantile,coverage,0.035375655212580084,0.026326976557813454
666_rmftsa_ladata,.9,SQR,complexity,3.2,0.39999999999999997
666_rmftsa_ladata,.9,DecisionTree,complexity,29.0,20.630075133164205
666_rmftsa_ladata,.9,LinearQuantile,complexity,10.0,0.0
678_visualizing_environmental,.9,SQR,losses,0.039194123179818754,0.01719469923750305
678_visualizing_environmental,.9,LightGBM,losses,0.03838043266967743,0.012366637288236434
678_visualizing_environmental,.9,DecisionTree,losses,0.033341165778764004,0.009950132668608554
678_visualizing_environmental,.9,LinearQuantile,losses,0.04303509914410476,0.010903657104943789
678_visualizing_environmental,.9,SQR,coverage,0.12039525691699607,0.09839265009847498
678_visualizing_environmental,.9,LightGBM,coverage,0.11090909090909093,0.06041180991213148
678_visualizing_environmental,.9,DecisionTree,coverage,0.09272727272727273,0.04720274540271697
678_visualizing_environmental,.9,LinearQuantile,coverage,0.13494071146245062,0.0900882689482742
678_visualizing_environmental,.9,SQR,complexity,4.8,3.124099870362662
678_visualizing_environmental,.9,DecisionTree,complexity,2.6,0.8
678_visualizing_environmental,.9,LinearQuantile,complexity,3.0,0.0
687_sleuth_ex1605,.9,SQR,losses,0.04019909252734858,0.011679115211206277
687_sleuth_ex1605,.9,LightGBM,losses,0.03195393639877124,0.004584236607409608
687_sleuth_ex1605,.9,DecisionTree,losses,0.027171911421911416,0.0035180485522766924
687_sleuth_ex1605,.9,LinearQuantile,losses,0.03403512404666899,0.00839438242714429
687_sleuth_ex1605,.9,SQR,coverage,0.11564102564102566,0.08756475954252925
687_sleuth_ex1605,.9,LightGBM,coverage,0.0558974358974359,0.02943250226109073
687_sleuth_ex1605,.9,DecisionTree,coverage,0.10153846153846155,0.06802559753349921
687_sleuth_ex1605,.9,LinearQuantile,coverage,0.041538461538461524,0.02084033412945244
687_sleuth_ex1605,.9,SQR,complexity,7.8,1.9390719429665317
687_sleuth_ex1605,.9,DecisionTree,complexity,5.8,2.4000000000000004
687_sleuth_ex1605,.9,LinearQuantile,complexity,5.0,0.0
690_visualizing_galaxy,.9,SQR,losses,0.012213916703866812,0.0025786488037516137
690_visualizing_galaxy,.9,LightGBM,losses,0.01910151874987901,0.0007207781289258618
690_visualizing_galaxy,.9,DecisionTree,losses,0.009896567622950823,0.0024779749612232837
690_visualizing_galaxy,.9,LinearQuantile,losses,0.012255619641385869,0.0013686118634638458
690_visualizing_galaxy,.9,SQR,coverage,0.03245192307692306,0.022626820434134786
690_visualizing_galaxy,.9,LightGBM,coverage,0.026394230769230753,0.024202517107101203
690_visualizing_galaxy,.9,DecisionTree,coverage,0.07048076923076925,0.044716811103501924
690_visualizing_galaxy,.9,LinearQuantile,coverage,0.038701923076923064,0.019487469422606967
690_visualizing_galaxy,.9,SQR,complexity,6.0,1.7888543819998317
690_visualizing_galaxy,.9,DecisionTree,complexity,59.8,35.02227862375605
690_visualizing_galaxy,.9,LinearQuantile,complexity,10.0,0.0
695_chatfield_4,.9,SQR,losses,0.013145335065656688,0.0019773370924588635
695_chatfield_4,.9,LightGBM,losses,0.01862243884016669,0.00288401158602501
695_chatfield_4,.9,DecisionTree,losses,0.014846709108395893,0.0026651076054209433
695_chatfield_4,.9,LinearQuantile,losses,0.013100201516258656,0.002696338214516003
695_chatfield_4,.9,SQR,coverage,0.04127659574468083,0.024131824474481405
695_chatfield_4,.9,LightGBM,coverage,0.034468085106382954,0.023554642558464754
695_chatfield_4,.9,DecisionTree,coverage,0.0676595744680851,0.047278108637723075
695_chatfield_4,.9,LinearQuantile,coverage,0.05234042553191487,0.06238942232548512
695_chatfield_4,.9,SQR,complexity,2.2,0.39999999999999997
695_chatfield_4,.9,DecisionTree,complexity,14.2,7.756287771866126
695_chatfield_4,.9,LinearQuantile,complexity,12.0,0.0
706_sleuth_case1202,.9,SQR,losses,0.018203368281537662,0.003926736669534093
706_sleuth_case1202,.9,LightGBM,losses,0.032750631510477954,0.006088421334717601
706_sleuth_case1202,.9,DecisionTree,losses,0.0266516630596614,0.0057983710987881895
706_sleuth_case1202,.9,LinearQuantile,losses,0.024137829429342898,0.005665888032059508
706_sleuth_case1202,.9,SQR,coverage,0.06479532163742689,0.07738625459157931
706_sleuth_case1202,.9,LightGBM,coverage,0.016023391812865516,0.015889223576834297
706_sleuth_case1202,.9,DecisionTree,coverage,0.04432748538011695,0.02106367481641454
706_sleuth_case1202,.9,LinearQuantile,coverage,0.08970760233918129,0.059670446824823906
706_sleuth_case1202,.9,SQR,complexity,5.2,0.9797958971132712
706_sleuth_case1202,.9,DecisionTree,complexity,5.4,2.939387691339814
706_sleuth_case1202,.9,LinearQuantile,complexity,11.0,0.0
712_chscase_geyser1,.9,SQR,losses,0.023100731969480325,0.0014706846512423867
712_chscase_geyser1,.9,LightGBM,losses,0.023223467310910725,0.002350032317308625
712_chscase_geyser1,.9,DecisionTree,losses,0.021857327996950632,0.0009110386387701755
712_chscase_geyser1,.9,LinearQuantile,losses,0.0592738905425272,0.008349784958179935
712_chscase_geyser1,.9,SQR,coverage,0.05262626262626262,0.051374734357195695
712_chscase_geyser1,.9,LightGBM,coverage,0.07979797979797983,0.08333853672153994
712_chscase_geyser1,.9,DecisionTree,coverage,0.03979797979797979,0.02715537791185682
712_chscase_geyser1,.9,LinearQuantile,coverage,0.10686868686868689,0.08559114616361832
712_chscase_geyser1,.9,SQR,complexity,3.2,0.39999999999999997
712_chscase_geyser1,.9,DecisionTree,complexity,24.6,24.046621384302618
712_chscase_geyser1,.9,LinearQuantile,complexity,2.0,0.0
banana,.9,SQR,losses,0.04266472956931606,0.006677740473493306
banana,.9,LightGBM,losses,0.055169811320754714,0.0009720186318785841
banana,.9,DecisionTree,losses,0.0279377358490566,0.0017709494670802859
banana,.9,LinearQuantile,losses,0.4034717336409428,0.00874816715975916
banana,.9,SQR,coverage,0.3483018867924529,0.009720186318785866
banana,.9,LightGBM,coverage,0.09999999999999998,0.0
banana,.9,DecisionTree,coverage,0.08754716981132071,0.003930691821886752
banana,.9,LinearQuantile,coverage,0.6352830188679246,0.019228627643165717
banana,.9,SQR,complexity,9.4,2.5768197453450252
banana,.9,DecisionTree,complexity,146.6,34.16196715647388
banana,.9,LinearQuantile,complexity,2.0,0.0
titanic,.9,SQR,losses,0.06569610182975336,0.0026477565590698796
titanic,.9,LightGBM,losses,0.0675560859188544,0.002156332703872885
titanic,.9,DecisionTree,losses,0.07021928628253209,0.00600460881971121
titanic,.9,LinearQuantile,losses,0.06555386179447646,0.0022762688582573746
titanic,.9,SQR,coverage,0.09857142857142856,0.001904761904761898
titanic,.9,LightGBM,coverage,0.09999999999999998,0.0
titanic,.9,DecisionTree,coverage,0.06903057165586997,0.007388185655060393
titanic,.9,LinearQuantile,coverage,0.11963745880213661,0.02290096787122414
